accountId,assists,heroId,heroKills,lane,neutralKills,gameMode,totalXp,totalGold,win
72312627,14,36,8,1,4,1,17748,14434,1
94155156,11,85,4,2,0,1,8003,6964,0
41231571,5,2,3,1,67,1,11738,11345,0
94155156,18,89,5,2,4,1,10561,8259,1
41231571,13,33,3,3,66,1,12276,11599,1
159020918,6,28,0,2,1,1,8754,5525,0
94155156,15,27,2,2,5,1,12098,10237,1
41231571,12,69,8,1,8,1,13930,12854,1
159020918,22,14,6,3,3,1,20612,13495,0
94155156,20,79,12,3,2,1,29837,20928,1
41231571,15,69,10,1,25,1,25883,22826,1
159020918,10,60,6,2,17,2,14168,13611,1
94155156,7,87,3,2,1,2,6447,7283,0
41231571,5,78,2,1,27,2,15163,12736,0
132851371,14,49,6,1,87,2,23820,21841,1
106573901,14,11,13,2,147,2,26699,25584,1
92423451,20,16,2,3,18,2,19287,13133,1
94155156,5,79,1,1,17,2,7196,6764,0
41231571,5,13,8,3,41,2,15580,13961,0
94155156,20,37,4,3,9,1,7541,9421,1
41231571,13,104,3,1,5,1,12363,11058,1
94155156,16,84,3,2,2,1,15762,11899,0
41231571,10,57,7,3,56,1,22333,23931,0
105248644,16,97,6,3,52,1,28904,21489,1
34505203,14,41,13,2,86,1,28993,26151,1
82262664,24,69,5,2,46,1,27838,22688,1
101356886,26,28,3,1,2,1,26151,14208,1
72312627,18,85,9,1,1,1,22599,15318,1
94155156,8,119,6,2,8,16,10276,8880,1
41231571,8,97,2,3,12,16,12087,8672,1
94155156,13,84,1,3,0,16,8849,9596,1
41231571,16,96,4,1,16,16,14452,14251,1
159020918,12,51,2,2,12,2,16082,10113,0
94155156,14,85,3,2,3,2,11606,8621,1
41231571,14,13,8,3,35,2,30424,23336,1
94155156,7,75,0,2,1,16,6915,5194,0
41231571,3,65,4,1,47,16,11264,10177,0
94155156,16,79,9,1,12,2,27211,22557,1
41231571,25,96,4,3,40,2,30792,24449,1
94155156,13,87,1,3,5,2,8529,6990,1
41231571,8,13,9,1,4,2,14502,13589,1
94155156,17,84,1,2,5,2,12026,7884,1
41231571,23,96,5,3,11,2,15283,10598,1
94155156,28,79,4,2,8,2,20411,12999,1
41231571,21,13,8,1,37,2,24176,16289,1
94155156,23,75,2,1,2,2,10569,7639,1
41231571,20,78,3,1,13,2,13171,10515,1
94155156,27,79,5,3,7,16,14722,12160,1
41231571,19,13,9,1,1,16,22552,15263,1
87278757,27,62,4,1,1,2,17474,15093,1
89117038,13,26,4,1,1,2,17516,12202,1
116585378,6,8,22,2,64,2,31079,27380,1
94155156,17,87,6,2,8,2,16113,13392,0
41231571,16,78,3,1,16,2,17899,13817,0
94155156,23,50,2,2,0,2,14944,9629,0
41231571,21,65,7,1,41,2,22301,13326,0
87278757,23,30,11,2,14,2,21299,16600,1
89117038,33,28,5,2,2,2,22801,11978,1
116585378,22,17,21,2,71,2,27963,22147,1
94155156,13,85,5,2,8,2,10489,8918,0
41231571,19,13,4,3,27,2,29514,22974,0
105248644,9,34,4,2,4,2,28112,26584,1
34505203,19,38,4,1,86,2,27433,19619,1
82262664,13,84,2,2,3,2,18388,11805,1
101356886,20,26,4,3,0,2,19747,12230,1
72312627,7,54,17,3,60,2,26244,25989,1
105248644,7,39,14,2,51,2,24402,21513,1
34505203,6,52,5,3,11,2,11221,13910,1
82262664,10,79,5,1,16,2,8831,9196,1
101356886,21,7,0,3,6,2,13910,10557,1
72312627,7,80,3,1,51,2,16168,21115,1
94155156,6,50,2,1,0,2,10624,8266,0
41231571,6,65,5,3,30,2,14143,12250,0
94155156,13,84,0,1,2,2,10140,8550,0
41231571,12,96,1,3,34,2,14307,11472,0
94155156,15,112,2,3,1,2,19957,16255,0
41231571,12,13,6,1,51,2,22479,17972,0
94155156,10,87,4,1,1,2,7325,6391,1
41231571,15,78,5,3,2,2,10404,8259,1
94155156,6,110,5,1,27,2,12640,10704,0
41231571,3,96,4,3,34,2,15088,12823,0
94155156,22,68,1,1,0,2,11211,8806,1
41231571,17,78,2,3,26,2,17082,12519,1
94155156,19,31,6,3,1,2,14833,9979,1
41231571,19,40,6,2,12,2,18964,15316,1
94155156,9,112,2,2,2,2,9842,7233,1
41231571,13,13,4,3,25,2,13123,11340,1
94155156,22,87,2,2,0,16,11541,9446,1
41231571,12,65,5,1,51,16,15801,13362,1
94155156,30,37,4,3,9,16,13308,9292,1
41231571,18,2,10,1,16,16,14516,13177,1
134556694,14,68,1,1,3,2,16230,13091,1
132851371,8,63,9,1,62,2,29223,27458,1
106573901,8,82,12,2,219,2,41138,28488,1
92423451,20,53,5,2,154,2,27262,27801,1
94155156,11,86,1,2,7,2,16230,13582,0
41231571,7,39,9,1,77,2,28733,21133,0
94155156,11,37,2,1,7,2,10011,10201,1
41231571,10,104,4,1,34,2,14731,12181,1
94155156,16,31,2,2,22,2,22276,17560,0
41231571,12,108,4,1,28,2,22926,17831,0
94155156,10,111,3,2,1,16,12904,8989,1
41231571,12,51,5,1,3,16,16105,12802,1
94155156,27,86,2,1,14,2,18012,18183,1
41231571,16,29,4,3,33,2,30210,22002,1
94155156,15,68,2,2,0,2,10748,8453,0
41231571,14,65,3,1,24,2,15300,12316,0
94155156,15,87,2,3,3,2,10687,8699,1
41231571,15,13,4,2,25,2,15509,14304,1
134556694,5,30,2,3,20,2,7461,6907,0
132851371,5,104,1,1,15,2,13228,10687,0
106573901,3,19,6,3,76,2,14923,16226,0
92423451,8,65,0,2,55,2,13000,10948,0
94155156,18,87,5,3,45,2,17074,16592,1
41231571,14,78,9,1,82,2,24936,19245,1
94155156,13,86,5,3,17,2,20406,19454,1
41231571,17,13,10,1,40,2,28111,24211,1
94155156,18,27,4,2,13,2,12743,9747,1
41231571,13,39,10,1,36,2,17147,13068,1
94155156,11,112,3,1,1,2,13050,11174,0
41231571,6,108,3,3,42,2,19704,15140,0
94155156,9,5,1,3,32,2,12810,11102,1
41231571,14,108,1,1,23,2,24125,17891,1
94155156,14,31,4,1,2,2,13163,8406,1
41231571,10,78,5,2,9,2,16324,12251,1
94155156,11,86,1,1,6,2,14525,12373,0
34505203,14,40,8,1,32,2,27230,21560,1
94155156,13,31,3,2,8,2,14343,9792,1
41231571,9,65,3,1,48,2,16578,13327,1
94155156,4,112,3,2,0,2,8778,9238,0
94155156,14,27,4,1,32,2,19908,16921,1
41231571,17,78,8,3,58,2,30691,21898,1
94155156,4,64,2,2,1,2,9190,11305,0
41231571,8,78,6,3,29,2,17730,15575,0
87278757,12,31,3,2,2,2,15412,10858,1
89117038,14,86,6,4,12,2,19316,15168,1
116585378,16,39,13,1,73,2,30825,25904,1
121769650,10,4,16,2,113,2,28361,24339,0
94155156,22,87,8,2,23,2,22586,16604,1
41231571,25,55,5,1,73,2,25525,18099,1
94155156,29,31,4,3,25,2,31668,24321,1
41231571,22,108,5,1,90,2,47545,38171,1
121769650,20,76,15,2,248,2,58777,45096,0
87278757,20,31,2,3,35,2,24160,21180,1
89117038,17,88,3,1,8,2,24905,13836,1
116585378,17,15,11,2,91,2,30227,29056,1
94155156,13,68,6,1,16,2,17295,14155,0
41231571,10,7,8,2,45,2,24160,18466,0
94155156,10,31,3,3,6,2,13954,10953,0
41231571,11,65,6,1,26,2,16632,11967,0
87278757,12,66,2,5,116,2,15861,16916,1
89117038,10,86,4,2,3,2,15658,13427,1
116585378,11,45,11,2,35,2,26855,21216,1
87278757,4,3,2,2,28,2,7356,8272,0
89117038,2,86,3,1,9,2,13904,9715,0
116585378,5,106,4,2,92,2,21929,17529,0
94155156,16,31,2,1,13,2,16438,12636,1
41231571,14,108,5,3,66,2,26576,18761,1
94155156,9,27,2,3,7,2,5857,5472,0
41231571,7,97,1,1,18,2,12040,8549,0
121769650,9,114,6,2,14,2,15897,13755,0
94155156,26,68,5,2,9,2,15409,12891,1
41231571,26,65,11,1,28,2,17138,14770,1
94155156,8,30,4,3,34,2,20050,14041,0
41231571,13,53,3,1,64,2,29980,29474,0
94155156,9,111,2,2,0,2,7583,5462,0
41231571,4,104,1,3,7,2,11053,8386,0
94155156,16,68,2,3,2,2,10432,8836,1
41231571,10,2,5,1,17,2,13991,11782,1
94155156,23,20,1,3,24,2,28710,14780,0
41231571,20,78,2,1,42,2,31719,21320,0
94155156,16,111,3,4,0,2,8103,8016,1
41231571,12,45,5,3,4,2,13175,10902,1
94155156,12,64,2,1,11,2,23624,22298,1
41231571,22,78,5,3,80,2,30796,24227,1
94155156,25,31,1,2,7,2,21036,14056,1
41231571,16,78,5,1,44,2,27376,20151,1
87278757,16,66,1,4,113,2,16057,15708,1
89117038,14,86,3,1,20,2,22689,15053,1
116585378,9,74,7,2,59,2,27270,27183,1
94155156,8,30,3,1,15,2,13919,11126,0
41231571,12,65,2,3,63,2,14442,12610,0
94155156,24,31,3,2,7,2,19597,13463,1
41231571,17,65,6,3,35,2,21209,19337,1
121769650,7,45,10,2,42,2,20845,22508,0
94155156,21,30,8,2,9,2,26034,15715,1
41231571,20,78,6,1,41,2,28025,20953,1
94155156,12,31,6,3,6,2,11044,7894,0
41231571,13,45,1,1,51,2,10266,9451,0
106863163,13,52,18,2,130,2,39203,37539,1
94155156,18,31,11,2,2,2,24564,16135,0
41231571,20,97,4,1,71,2,22457,18575,0
94155156,16,31,4,3,1,2,11899,9453,1
41231571,19,96,0,3,42,2,17994,13359,1
94155156,12,50,3,1,6,2,8538,7662,1
41231571,10,51,2,3,7,2,10700,9058,1
94155156,13,111,3,3,8,2,7815,6523,0
41231571,14,65,3,1,12,2,13014,9603,0
94155156,7,110,3,1,31,2,13688,10366,0
41231571,5,33,4,3,144,2,16435,18606,0
106863163,19,17,20,2,75,2,30979,27841,1
94155156,9,112,5,3,7,2,14750,11298,0
41231571,9,97,1,1,30,2,14660,12105,0
94155156,24,87,6,3,27,2,18212,14404,1
41231571,10,104,14,1,29,2,24766,18094,1
134556694,36,84,2,2,7,2,29415,20515,1
132851371,13,70,24,1,98,2,42322,39537,1
106573901,24,43,23,2,107,2,42526,45515,1
92423451,26,16,4,3,19,2,34034,30298,1
94155156,17,112,2,3,2,2,16032,16168,0
41231571,13,78,3,1,26,2,31045,21806,0
134556694,19,30,1,3,0,2,11928,10692,1
132851371,11,77,6,1,26,2,20746,23131,1
106573901,11,39,16,2,23,2,30075,28286,1
92423451,13,40,5,3,52,2,27562,21257,1
94155156,9,92,1,1,24,2,15208,11033,0
41231571,4,53,3,3,49,2,15293,17253,0
94155156,10,112,3,2,2,2,6691,7478,1
41231571,11,78,3,3,17,2,9905,7850,1
94155156,10,111,2,2,8,2,13906,7281,1
41231571,11,65,6,3,45,2,12781,10875,1
94155156,11,112,4,2,3,2,17160,13270,0
41231571,15,51,3,1,12,2,15215,13041,0
94155156,16,112,2,3,6,2,11923,11150,1
41231571,14,78,6,1,26,2,16633,13873,1
94155156,26,50,3,2,0,2,27180,17042,1
41231571,14,7,3,3,32,2,27564,19673,1
94155156,12,110,3,3,24,2,15470,10346,1
41231571,9,33,4,1,103,2,17773,17676,1
94155156,15,50,3,3,14,2,7909,9837,1
41231571,14,78,4,1,34,2,14822,14290,1
94155156,5,90,2,1,23,2,9905,9283,0
41231571,1,99,1,3,79,2,11367,11476,0
94155156,16,110,4,3,65,2,26513,19706,1
41231571,13,2,7,1,148,2,26322,19087,1
94155156,11,50,1,2,8,2,10067,7011,1
41231571,9,97,4,1,15,2,12359,9330,1
94155156,1,92,2,1,2,2,4171,4151,0
41231571,0,2,0,3,38,2,6503,5214,0
94155156,10,112,2,3,11,2,13692,12344,1
41231571,9,96,7,3,97,2,19081,16343,1
94155156,18,20,1,3,51,2,22282,16262,0
41231571,11,13,8,1,127,2,37506,26088,0
94155156,9,27,3,3,14,2,9272,8421,0
41231571,7,96,4,3,53,2,17736,15226,0
94155156,9,50,2,3,3,2,16161,12160,0
41231571,9,29,0,1,100,2,27438,18396,0
111620041,16,22,14,2,71,2,30868,33206,1
73562326,21,103,1,2,15,2,20267,16525,1
25907144,14,31,6,1,27,2,28217,25619,1
111620041,11,74,7,2,98,2,23566,25593,0
73562326,12,16,6,3,29,2,15753,12247,0
25907144,13,3,4,3,1,2,10347,8911,0
94155156,10,111,2,3,5,2,9798,8995,1
41231571,15,88,2,1,35,2,24115,15964,1
111620041,2,17,3,2,75,2,17228,16715,0
73562326,5,90,1,3,37,2,10003,12867,0
25907144,6,14,4,2,4,2,12141,9747,0
94155156,8,111,6,2,3,2,13979,11542,1
41231571,13,7,3,1,54,2,19579,17185,1
106863163,14,39,13,2,97,2,30498,26561,1
94155156,18,110,9,3,30,2,25249,13303,0
41231571,12,33,6,2,138,2,23620,20996,0
106863163,12,9,9,2,54,2,22029,19408,1
94155156,7,110,0,3,14,2,9208,6587,0
41231571,5,29,3,1,42,2,10412,10093,0
94155156,12,111,7,3,4,2,9675,8214,1
41231571,13,38,3,1,12,2,12070,11136,1
94155156,17,20,3,3,39,2,16926,11235,1
41231571,10,29,3,1,50,2,19276,14246,1
94155156,21,110,5,3,34,2,21590,12343,1
41231571,23,96,0,1,45,2,21241,15876,1
94155156,21,110,2,1,79,2,24414,16225,1
41231571,24,29,5,3,56,2,29891,19398,1
101695162,12,16,2,1,22,2,18784,14996,0
94155156,19,50,2,1,1,2,9950,7900,1
41231571,14,99,10,1,34,2,11325,11300,1
94155156,9,92,4,1,55,2,19413,13024,0
41231571,6,65,1,3,54,2,10551,9603,0
106863163,16,9,15,2,65,2,25760,23782,1
94155156,10,27,1,1,9,2,6997,6553,0
41231571,12,41,2,3,56,2,13960,9898,0
111620041,16,17,17,2,84,2,27170,23756,1
86745912,19,6,12,3,121,2,24678,22220,1
73562326,23,23,2,2,7,2,14301,9966,1
25907144,18,91,2,3,10,2,8704,8362,1
116585378,16,17,10,2,109,2,27756,25260,1
89117038,24,88,7,2,3,2,22549,12522,1
87278757,24,68,4,1,6,2,16352,11705,1
94155156,13,50,1,3,7,2,11016,7487,0
41231571,6,7,8,1,35,2,16309,12823,0
94155156,4,92,2,1,31,2,9126,6141,0
41231571,5,78,2,3,17,2,9786,7949,0
116585378,11,17,10,2,49,2,16933,13489,1
89117038,13,88,4,1,4,2,10819,7146,1
87278757,12,50,0,3,13,2,9155,7117,1
94155156,0,92,0,2,0,2,0,5996,1
41231571,0,78,0,2,0,2,0,10167,1
116585378,0,17,0,2,0,2,0,4692,0
89117038,0,88,0,2,0,2,0,24549,0
87278757,0,50,0,2,0,2,0,4692,0
94155156,11,87,3,1,8,2,15023,12570,0
41231571,14,65,5,3,76,2,16914,14563,0
105248644,12,74,17,2,95,2,34543,38069,1
34505203,19,88,4,1,14,2,22892,16709,1
82262664,12,26,3,3,10,2,14767,15278,1
101356886,15,14,7,2,41,2,20848,17220,1
72312627,17,41,6,3,53,2,25907,24170,1
94155156,22,50,3,1,17,2,15772,12687,1
41231571,13,78,6,3,53,2,22376,17901,1
105248644,6,39,14,2,57,2,31544,24679,0
34505203,11,33,2,1,36,2,15685,16597,0
82262664,11,100,5,2,1,2,16728,10123,0
101356886,11,87,0,3,12,2,10167,9167,0
72312627,14,80,5,3,95,2,21898,23810,0
94155156,7,50,1,1,12,2,5095,4563,0
41231571,2,13,0,3,22,2,7199,6565,0
105248644,6,74,13,2,32,2,18302,16604,1
34505203,21,55,3,1,26,2,11204,10038,1
82262664,16,100,2,2,4,2,9176,5754,1
101356886,19,87,4,3,0,2,9278,6819,1
72312627,16,8,11,3,3,2,12294,11483,1
94155156,18,50,1,3,6,2,14497,13581,1
41231571,9,2,12,3,134,2,22940,20092,1
94155156,19,87,7,3,31,2,23355,17415,0
41231571,18,13,7,1,47,2,30390,24277,0
94155156,17,50,2,3,5,2,11805,9016,1
41231571,12,65,11,1,67,2,12259,13686,1
94155156,2,27,3,1,16,2,10861,8866,0
41231571,1,28,1,3,18,2,9595,8708,0
94155156,3,37,5,1,5,2,10524,8375,0
41231571,9,55,2,3,30,2,11689,11398,0
94155156,17,27,5,3,21,2,18876,16374,0
41231571,13,51,9,1,13,2,19094,17027,0
94155156,10,5,2,1,15,2,8478,6583,0
41231571,7,104,4,3,30,2,17888,10694,0
94155156,17,37,2,1,11,2,19634,13189,1
41231571,11,7,5,3,29,2,13615,14981,1
94155156,8,110,4,1,35,2,16889,12303,0
41231571,8,65,5,3,59,2,12230,11284,0
94155156,7,64,3,2,10,2,9690,8096,0
41231571,7,55,1,1,27,2,8801,8648,0
94155156,18,50,1,2,30,2,27028,17979,1
41231571,14,96,4,3,88,2,27802,25480,1
134556694,14,37,7,3,14,2,18395,14585,0
132851371,15,73,8,3,59,2,35362,48817,0
106573901,18,76,6,2,118,2,34827,28337,0
92423451,9,104,3,1,7,2,16014,12799,0
94155156,9,110,3,1,20,2,12472,8783,1
41231571,10,55,7,3,64,2,16020,16337,1
94155156,16,37,2,3,41,2,20920,14782,1
41231571,7,88,2,1,33,2,17391,16572,1
94155156,8,37,1,1,14,2,10563,9952,1
41231571,8,33,3,3,112,2,16711,18443,1
134556694,5,5,2,5,31,2,8763,8185,0
132851371,4,8,2,3,83,2,18070,18240,0
106573901,2,75,3,2,56,2,17356,17119,0
92423451,4,97,0,1,28,2,12058,9442,0
94155156,13,110,6,3,26,2,13532,11564,0
41231571,16,65,5,3,41,2,15536,12829,0
134556694,13,37,0,3,19,2,9842,9490,1
132851371,11,109,10,3,94,2,27838,29736,1
106573901,9,70,12,2,40,2,18734,18102,1
92423451,8,97,2,1,30,2,14552,14095,1
134556694,18,37,2,1,29,2,15042,14123,1
132851371,15,54,7,1,66,2,29261,31970,1
106573901,15,49,6,2,96,2,28778,28681,1
92423451,11,2,11,3,69,2,22248,18959,1
94155156,7,110,6,3,15,2,18863,15670,0
41231571,10,97,1,1,41,2,18863,17363,0
94155156,18,110,3,1,35,2,24222,17231,1
41231571,17,65,7,3,39,2,23878,15016,1
134556694,17,37,0,5,16,2,16542,12603,0
132851371,10,93,10,3,148,2,35448,33971,0
106573901,4,70,10,2,70,2,32838,33823,0
92423451,12,97,3,1,35,2,21810,17773,0
25907144,16,86,1,1,4,2,24320,19893,0
111620041,8,43,14,2,75,2,34995,38330,0
73562326,20,91,2,1,5,2,16739,13039,0
86745912,10,93,8,1,64,2,30931,29293,0
94155156,20,5,3,2,100,2,29051,20863,1
41231571,16,2,4,1,96,2,24866,20378,1
94155156,17,110,7,3,87,2,27960,23154,1
41231571,15,104,4,3,51,2,23464,18089,1
25907144,10,37,2,3,12,2,16280,10078,0
111620041,8,39,4,2,94,2,34214,29201,0
73562326,10,114,4,2,15,2,17624,11680,0
86745912,10,67,8,3,115,2,34524,33800,0
94155156,11,87,5,3,2,2,12253,12037,1
41231571,18,96,1,1,30,2,17391,14948,1
94155156,24,87,1,1,9,2,16300,13006,1
41231571,13,2,8,3,77,2,22247,18824,1
94155156,2,27,0,3,15,2,5120,5037,0
41231571,2,33,0,1,62,2,10241,9906,0
94155156,15,27,1,3,23,2,18150,12535,1
41231571,19,33,4,1,121,2,27394,24103,1
94155156,17,5,0,5,15,2,12339,8965,1
