accountId,assists,heroId,heroKills,lane,neutralKills,gameMode,totalXp,totalGold,win
106863163,3,17,0,0,0,1,9476,8027,0
106863163,29,96,0,0,0,1,21542,17175,1
106863163,6,63,0,0,0,1,32827,37773,1
106863163,9,106,0,0,0,1,14496,11882,0
106863163,4,93,0,0,0,1,20413,15310,0
106863163,7,17,0,0,0,1,14127,14272,0
106863163,20,14,0,0,0,1,17573,14943,1
106863163,18,106,0,0,0,1,24278,21485,1
106863163,9,74,0,0,0,1,18933,16405,1
106863163,14,106,0,0,0,1,17242,15871,1
106863163,27,22,0,0,0,1,18177,15946,1
106863163,17,88,0,0,0,1,21703,18352,1
106863163,11,17,0,0,0,1,32370,25287,1
106863163,7,54,0,0,0,1,23348,21989,0
106863163,13,13,0,0,0,1,20521,17129,1
106863163,10,13,0,0,0,1,15286,12742,1
106863163,24,86,0,0,0,1,22226,16713,0
106863163,10,79,0,0,0,1,11259,10974,1
106863163,17,86,0,0,0,1,18217,15639,1
106863163,15,11,0,0,0,1,18300,19559,1
106863163,14,13,0,0,0,1,18525,14619,0
106863163,15,28,0,0,0,1,22098,16188,0
106863163,7,82,0,0,0,1,28600,17670,1
106863163,13,17,0,0,0,1,22981,21427,1
106863163,13,2,0,0,0,1,17202,14712,0
106863163,10,11,0,0,0,1,22908,24288,1
106863163,10,38,0,0,0,1,16181,13629,0
106863163,20,13,0,0,0,1,23142,18657,1
106863163,6,65,0,0,0,1,9477,9931,1
106863163,12,11,0,0,0,1,26435,25527,1
106863163,10,17,0,0,0,1,18389,21441,1
106863163,10,11,0,0,0,1,26358,25442,1
106863163,9,21,0,0,0,1,20615,18166,1
106863163,21,13,0,0,0,1,32363,28917,1
106863163,24,13,0,0,0,1,24149,18191,1
106863163,20,31,0,0,0,1,10637,11792,1
106863163,11,17,0,0,0,1,15745,14018,0
106863163,12,54,0,0,0,1,19501,16481,0
106863163,22,17,0,0,0,1,21721,19360,1
106863163,18,14,0,0,0,1,11770,10340,0
106863163,9,10,0,0,0,1,8693,12318,1
106863163,21,106,0,0,0,1,23999,20934,1
106863163,10,28,0,0,0,1,10320,13043,1
106863163,8,48,0,0,0,1,28874,26133,0
106863163,13,33,0,0,0,1,14320,15096,1
106863163,19,88,0,0,0,1,20599,16594,1
106863163,3,32,0,0,0,1,11698,11793,0
106863163,16,17,0,0,0,1,18720,18322,1
106863163,8,62,0,0,0,1,12225,14921,1
106863163,27,38,0,0,0,1,32539,26491,1
106863163,22,106,0,0,0,1,31620,25148,1
106863163,16,54,0,0,0,1,30706,23882,1
106863163,19,12,0,0,0,1,18531,17889,1
106863163,5,58,0,0,0,1,12071,12477,0
106863163,4,54,0,0,0,1,12068,11119,0
106863163,21,46,0,0,0,1,33094,32707,1
106863163,11,17,0,0,0,1,33240,23659,0
106863163,13,74,0,0,0,1,32965,24809,0
106863163,12,91,0,0,0,1,10958,9222,0
106863163,7,11,0,0,0,1,15299,14527,0
106863163,4,10,0,0,0,1,20409,20496,1
106863163,10,67,0,0,0,1,15613,13218,0
106863163,7,11,0,0,0,1,20445,19984,0
106863163,17,40,0,0,0,2,22054,20071,1
106863163,14,38,0,0,0,2,12131,10530,1
106863163,0,17,0,0,0,1,9382,10232,0
106863163,22,106,0,0,0,1,32684,35280,0
106863163,19,106,0,0,0,1,32410,24292,1
106863163,3,17,0,0,0,1,12524,12403,0
106863163,12,14,0,0,0,1,17875,15830,1
106863163,6,13,0,0,0,1,33035,25798,0
106863163,30,63,0,0,0,1,32395,36722,1
106863163,8,62,0,0,0,1,19109,19432,1
106863163,2,51,0,0,0,1,8408,5909,0
106863163,14,40,0,0,0,2,18161,17822,1
101695162,10,86,0,0,0,2,8593,8847,0
106863163,14,11,0,0,0,1,32386,37332,1
106863163,12,74,0,0,0,1,24948,22565,0
106863163,4,49,0,0,0,2,13447,14174,0
106863163,14,68,0,0,0,1,33864,24810,1
106863163,13,17,0,0,0,1,16966,14441,1
106863163,9,13,0,0,0,1,14218,14964,1
106863163,5,49,0,0,0,2,16162,14798,1
106863163,11,9,0,0,0,1,17300,15418,1
106863163,11,65,0,0,0,2,19695,15932,1
101695162,8,27,0,0,0,2,11583,12294,0
101695162,0,87,0,0,0,2,3769,4025,0
106863163,4,49,0,0,0,2,7166,8213,1
106863163,10,17,0,0,0,2,19269,18907,0
106863163,6,17,0,0,0,1,12668,11830,0
106863163,10,17,0,0,0,1,32679,28875,1
106863163,14,17,0,0,0,1,32447,37249,0
