accountId,assists,heroId,heroKills,lane,neutralKills,gameMode,totalXp,totalGold,win
105248644,29,22,0,0,0,22,32370,34293,1
105248644,6,56,22,3,56,1,26342,24200,1
105248644,11,52,0,0,0,1,28701,29873,1
105248644,8,106,0,0,0,1,32397,33607,1
105248644,19,86,0,0,0,1,28187,22907,1
105248644,5,9,0,0,0,1,14657,17572,1
105248644,5,56,0,0,0,1,23594,24068,1
105248644,0,17,0,0,0,1,11902,10882,1
105248644,17,74,0,0,0,1,32697,28864,1
105248644,23,107,0,0,0,1,28457,23219,1
105248644,5,1,15,3,127,1,32440,41042,1
105248644,6,7,0,0,0,22,29669,22752,0
89117038,4,105,0,0,0,22,11476,12428,0
105248644,9,46,0,0,0,22,9791,12849,1
89117038,11,9,0,0,0,22,4308,6807,1
105248644,5,11,0,0,0,22,9806,9971,0
105248644,5,39,0,0,0,22,20829,23751,1
105248644,0,61,0,0,0,22,7250,9281,0
105248644,15,1,0,0,0,22,32377,31394,1
105248644,11,11,0,0,0,22,32350,34818,1
105248644,10,25,0,0,0,22,25032,23020,0
105248644,5,61,0,0,0,22,19758,19462,1
105248644,13,8,25,2,78,22,32354,36318,1
105248644,12,93,31,1,113,22,32705,43503,1
105248644,3,77,0,0,0,22,22313,17478,0
105248644,0,48,0,0,0,1,12931,12438,0
105248644,10,1,0,0,0,22,17000,19672,1
105248644,31,22,0,0,0,22,27663,23743,1
105248644,13,72,0,0,0,22,18345,27588,1
105248644,5,19,0,0,0,22,12611,16251,1
105248644,11,74,0,0,0,22,18716,18990,1
105248644,8,98,0,0,0,22,18412,19659,1
105248644,20,52,0,0,0,22,32377,47069,1
105248644,7,86,0,0,0,22,28219,24908,0
105248644,5,76,0,0,0,22,32397,36307,1
105248644,8,25,0,0,0,22,32402,30964,0
105248644,9,12,26,1,84,22,32643,31087,1
105248644,17,25,0,0,0,22,32496,25975,0
105248644,4,25,0,0,0,22,10988,16212,1
105248644,9,12,0,0,0,22,25396,25308,1
105248644,9,25,0,0,0,22,25419,23890,1
105248644,3,86,0,0,0,22,13451,15406,1
105248644,3,11,0,0,0,22,8245,13030,1
105248644,18,86,0,0,0,22,22211,17328,1
105248644,12,12,0,0,0,22,32868,29260,1
105248644,18,25,40,2,43,22,32469,31518,1
105248644,4,12,0,0,0,22,19076,19176,0
105248644,9,46,0,0,0,22,11628,14552,1
105248644,3,11,0,0,0,22,20996,20146,1
105248644,16,16,0,0,0,22,25813,20225,0
105248644,16,86,12,2,8,22,21649,22037,1
105248644,4,52,19,2,65,22,26873,22650,0
105248644,4,1,0,0,0,22,32547,31541,1
105248644,7,68,0,0,0,22,28387,24250,0
105248644,19,97,0,0,0,22,15218,15543,1
105248644,6,63,10,1,34,22,25512,23523,1
105248644,5,6,0,0,0,22,29551,30614,1
105248644,16,22,0,0,0,22,26962,22537,1
105248644,9,17,0,0,0,22,20762,18063,0
105248644,2,1,0,0,0,22,17038,14791,0
105248644,9,17,0,0,0,22,14584,17361,1
105248644,7,11,14,2,114,22,32430,31850,1
105248644,6,11,0,0,0,22,24809,26358,1
105248644,13,107,0,0,0,22,12000,10107,0
105248644,17,74,0,0,0,22,32715,33547,1
105248644,5,96,0,0,0,22,14373,14911,1
105248644,12,97,0,0,0,22,11909,12662,1
105248644,6,12,0,0,0,22,22818,22473,0
105248644,0,86,0,0,0,22,8889,9040,0
105248644,4,52,0,0,0,22,15518,18372,1
105248644,18,11,0,0,0,22,31739,27966,0
105248644,12,93,14,1,101,22,33108,29226,0
105248644,5,46,0,0,0,22,32393,28818,0
105248644,4,4,0,0,0,22,16858,20588,1
105248644,5,49,0,0,0,1,27892,23637,1
105248644,9,73,14,3,161,22,32552,43467,1
105248644,6,17,39,2,78,22,32512,31766,1
105248644,4,22,0,0,0,22,5285,5498,1
105248644,1,74,0,0,0,1,7911,9992,1
105248644,6,106,0,0,0,22,9807,9449,0
105248644,6,65,0,0,0,22,13198,12576,1
105248644,16,101,18,2,17,22,29395,24638,1
105248644,26,107,6,2,4,22,23274,15869,1
105248644,6,46,0,0,0,22,26234,26401,1
105248644,8,17,0,0,0,22,28749,22848,0
105248644,18,85,13,3,30,22,26322,22840,0
105248644,9,72,22,1,112,22,33246,29217,1
105248644,3,72,0,0,0,22,12782,12027,0
105248644,10,106,0,0,0,22,32432,30753,1
105248644,11,89,0,0,0,22,16962,21755,0
105248644,6,39,0,0,0,22,22541,21070,0
105248644,3,1,0,0,0,22,32378,46763,1
105248644,8,72,15,2,80,22,21660,22536,1
105248644,6,14,0,0,0,22,19809,16401,0
105248644,6,4,11,2,22,22,13417,19623,1
105248644,3,46,0,0,0,22,28424,25535,1
105248644,3,1,0,0,0,22,32825,36104,1
