accountId,assists,heroId,heroKills,lane,neutralKills,gameMode,totalXp,totalGold,win
89117038,7,7,4,2,0,22,12266,9333,0
89117038,18,9,0,0,0,22,19477,13556,0
89117038,10,104,7,1,34,22,23146,17186,1
89117038,14,114,6,1,5,22,20109,12360,0
89117038,23,7,9,4,29,22,26869,18701,1
89117038,22,11,16,2,94,22,26936,32645,1
89117038,21,7,7,1,9,22,21633,15147,1
89117038,27,14,0,0,0,22,26911,19898,0
89117038,19,14,7,2,3,22,21609,13407,0
89117038,21,86,5,2,3,22,19291,19125,1
89117038,18,41,5,1,43,22,25291,21813,1
89117038,11,25,11,1,24,22,14217,15331,1
89117038,11,21,9,1,7,22,19244,12867,0
89117038,16,41,0,0,0,22,24128,17442,1
89117038,9,11,4,2,58,22,24870,23432,1
89117038,1,25,0,3,7,22,1321,1936,0
89117038,4,11,6,2,44,22,20812,19837,0
89117038,8,93,10,1,42,22,24274,19465,0
89117038,11,86,0,3,13,22,6803,7191,1
89117038,2,33,3,2,67,22,12317,11643,0
89117038,28,75,1,1,5,22,21184,14022,1
89117038,18,86,5,1,0,22,13653,12554,1
89117038,18,9,4,2,13,22,9292,10072,1
89117038,6,41,1,1,42,22,14483,12724,0
89117038,15,97,6,1,8,22,18424,18385,1
89117038,20,41,2,1,36,22,18391,13741,1
89117038,30,100,0,0,0,22,26163,15229,1
89117038,17,33,11,3,81,22,23864,22636,1
89117038,8,41,0,0,0,22,18829,15063,0
89117038,26,100,6,2,12,22,26903,24272,0
89117038,19,41,4,1,57,22,20701,17967,1
89117038,10,106,11,2,17,22,27405,21413,0
89117038,26,86,0,0,0,22,19827,15946,1
89117038,3,39,1,2,0,22,3999,3514,0
89117038,10,39,0,0,0,22,14614,11284,0
89117038,7,106,0,0,0,22,17671,13386,0
89117038,22,17,0,0,0,22,26976,24672,1
89117038,12,39,1,2,3,22,8149,8359,1
89117038,17,86,5,2,11,22,15911,11850,0
89117038,32,39,20,1,20,22,26917,33690,1
89117038,15,39,4,2,3,22,12818,11248,1
89117038,13,46,13,2,71,22,27062,25835,1
89117038,5,106,4,1,0,22,9688,10074,0
89117038,5,106,8,1,22,22,22393,18728,0
89117038,21,33,6,2,103,22,25807,24602,1
89117038,13,41,16,1,56,22,27137,24271,1
89117038,0,25,0,3,24,22,8101,12539,0
89117038,15,74,0,0,0,22,26940,36809,0
89117038,8,25,7,3,14,22,26910,18614,0
89117038,25,25,4,3,25,22,21801,16776,1
89117038,2,41,0,3,22,22,11019,9931,0
89117038,2,25,3,3,24,22,6342,5845,0
89117038,4,51,12,3,6,22,11301,10212,0
89117038,14,2,7,1,48,22,28110,17839,0
89117038,18,11,23,2,71,22,28042,39036,1
89117038,21,9,0,0,0,22,28219,19671,1
89117038,32,16,5,1,9,22,27541,19581,1
89117038,13,11,12,2,46,22,22104,22454,1
89117038,27,7,0,0,0,22,25154,14863,1
89117038,17,114,4,3,3,22,8543,10517,1
89117038,15,106,28,2,9,22,27876,29821,1
89117038,18,86,8,3,4,22,20607,15463,1
89117038,19,33,10,1,74,22,26746,22730,1
89117038,22,9,7,2,29,22,13571,13895,1
89117038,9,88,5,1,11,22,17745,12701,1
89117038,16,2,16,3,20,22,27227,20283,1
89117038,22,86,10,2,8,22,17525,16105,1
89117038,12,100,8,2,1,22,21816,13368,0
89117038,20,107,9,2,15,22,26034,17271,0
89117038,9,2,11,3,28,22,20808,16238,1
89117038,18,41,15,1,51,22,28115,25079,1
89117038,21,7,0,0,0,22,19227,15016,1
89117038,10,13,0,0,0,22,28085,38486,1
89117038,17,41,7,3,54,22,22155,19717,1
89117038,16,106,6,2,13,22,19011,18513,1
89117038,11,41,5,3,87,22,26030,17953,0
89117038,3,19,0,0,0,22,6573,6217,0
89117038,12,41,2,3,45,22,15036,13633,1
89117038,6,30,13,2,19,22,29759,24198,0
89117038,39,41,10,1,99,22,28582,27243,1
89117038,20,100,5,2,3,22,20987,12539,1
89117038,8,41,5,1,38,22,13876,14788,1
89117038,2,25,7,3,24,22,20013,14967,0
89117038,20,41,3,1,99,22,27927,26935,1
89117038,9,106,12,2,20,22,27799,21099,0
89117038,7,76,6,2,51,22,27869,26078,0
89117038,5,114,2,2,15,22,10443,8304,0
89117038,11,107,11,3,14,22,26607,18191,0
89117038,18,51,0,0,0,22,17191,17324,1
89117038,12,114,13,2,10,22,21720,18371,1
89117038,10,114,7,1,17,22,15313,11697,0
89117038,1,106,3,2,3,22,11304,9874,0
89117038,15,11,16,2,118,22,27824,28504,0
89117038,22,106,0,0,0,22,27953,32719,0
89117038,8,41,8,3,56,22,22247,19161,0
89117038,6,97,6,2,61,22,16781,14777,0
89117038,6,97,8,3,25,22,19401,16279,0
89117038,6,7,2,2,0,22,7246,5032,0
89117038,18,7,6,2,29,22,17453,14773,1
89117038,12,88,2,1,15,22,20200,12762,0
89117038,18,7,4,2,22,22,14967,14148,1
89117038,16,114,10,2,15,22,28287,19201,1
89117038,11,114,9,2,2,22,7115,8331,1
89117038,19,106,0,0,0,22,24257,17296,0
89117038,26,107,0,0,0,22,27937,18518,1
89117038,7,17,10,2,66,22,21903,16257,0
89117038,12,106,0,0,0,22,27154,23928,1
89117038,6,114,7,2,2,22,14392,9999,0
89117038,11,41,3,1,73,22,21156,20329,1
89117038,24,114,13,1,41,22,28060,23368,1
89117038,2,114,2,2,0,22,4674,3805,0
89117038,10,93,7,1,18,22,17384,14104,0
89117038,16,114,9,2,0,22,26072,17665,0
89117038,26,107,3,3,2,22,20812,16727,1
89117038,21,106,12,3,21,22,27991,27131,0
89117038,17,33,9,2,103,22,28073,23233,1
89117038,11,114,7,1,36,22,17145,12366,0
89117038,7,75,5,1,12,22,9406,8115,0
89117038,15,107,4,2,54,22,27799,24116,0
89117038,17,107,0,0,0,22,23004,19295,1
89117038,10,70,19,3,37,22,27791,26183,1
89117038,16,7,3,3,18,22,14064,10574,0
89117038,24,107,5,2,0,22,15915,12007,1
89117038,33,107,6,2,15,22,27992,23072,0
89117038,8,2,10,1,38,22,16209,13893,1
89117038,19,9,5,1,36,22,21099,19740,1
89117038,18,46,0,0,0,22,28442,25276,1
89117038,9,106,12,2,32,22,19629,17231,1
89117038,12,11,20,2,77,22,27797,31755,1
89117038,20,93,28,1,76,22,27970,35902,1
89117038,16,8,15,3,114,22,27829,32419,0
89117038,9,106,20,2,25,22,27888,21865,1
89117038,16,7,0,0,0,22,17347,13026,1
89117038,4,23,7,2,10,22,10802,9515,0
89117038,11,23,11,3,13,22,15087,13658,0
89117038,16,86,2,2,7,22,14656,12098,0
89117038,9,106,9,3,19,22,20648,15511,0
89117038,1,7,1,2,7,22,8942,5902,0
89117038,23,86,4,2,21,22,27803,26248,1
89117038,5,106,18,1,17,22,19513,18266,1
89117038,12,23,12,3,62,22,26360,23834,1
89117038,9,44,27,1,74,22,27842,27946,1
89117038,5,66,16,1,40,22,17445,15115,0
89117038,19,9,0,0,0,22,14596,11704,1
89117038,14,30,9,1,40,22,27894,17549,0
89117038,16,16,15,2,16,22,19034,18354,1
89117038,20,7,1,2,24,22,18321,11741,1
89117038,8,106,9,1,17,22,19344,14978,0
89117038,22,97,8,3,30,22,27780,25808,0
89117038,4,8,9,3,29,22,14270,16472,1
89117038,14,7,6,2,3,22,20317,12093,0
89117038,18,7,9,2,4,22,12017,12453,1
89117038,20,7,0,0,0,22,24466,17575,1
89117038,29,9,9,3,49,22,25681,18397,1
