accountId,assists,heroId,heroKills,lane,neutralKills,gameMode,totalXp,totalGold,win
101356886,2,31,0,0,0,1,5022,6787,0
101356886,2,30,0,0,0,1,3000,3454,0
101356886,15,73,0,0,0,1,32402,33549,0
101356886,15,50,0,0,0,1,16844,13740,1
101356886,16,92,0,0,0,1,21610,16893,1
101356886,7,80,0,0,0,1,24492,20220,1
101356886,4,78,0,0,0,1,3648,3103,1
101356886,12,72,0,0,0,1,6994,10387,1
101356886,18,13,0,0,0,1,32719,20725,1
101356886,3,47,0,0,0,1,18486,14538,0
101356886,5,20,0,0,0,1,10916,10326,0
101356886,15,21,0,0,0,1,23225,16226,1
101356886,12,26,0,0,0,1,26380,15058,1
101356886,7,21,0,0,0,1,13295,11421,0
101356886,8,76,0,0,0,1,16865,16942,1
101356886,8,52,0,0,0,1,7012,8685,1
101356886,9,39,0,0,0,1,32736,21492,1
101356886,7,22,0,0,0,1,14888,9060,0
101356886,20,85,0,0,0,1,14472,11109,1
101356886,15,23,0,0,0,1,22304,20497,1
101356886,5,27,0,0,0,1,8576,6634,0
101356886,2,64,0,0,0,1,6738,4623,0
101356886,26,91,0,0,0,1,15624,10825,1
101356886,15,42,0,0,0,1,32586,27588,1
101356886,17,85,0,0,0,1,12582,9709,1
101356886,11,60,0,0,0,1,21236,13186,0
101356886,5,35,0,0,0,1,30992,22316,0
101356886,10,77,0,0,0,1,32384,25152,1
101356886,15,74,0,0,0,1,22125,18500,1
101356886,4,45,0,0,0,1,3226,3787,1
101356886,7,13,0,0,0,1,6080,4683,1
101356886,9,40,0,0,0,1,14653,11787,0
101356886,3,6,0,0,0,1,23499,21766,1
101356886,14,48,0,0,0,1,32785,26608,1
101356886,6,18,0,0,0,2,32799,29069,0
101356886,18,90,0,0,0,2,29813,24151,1
101356886,9,14,0,0,0,2,16676,12537,0
101356886,16,60,0,0,0,1,26663,18599,1
101356886,8,75,0,0,0,1,19759,15752,0
101356886,25,78,0,0,0,1,32432,20297,1
101356886,39,29,0,0,0,1,32669,17980,1
101356886,15,89,0,0,0,1,18975,15227,1
101356886,17,5,0,0,0,1,25294,17267,0
101356886,7,18,0,0,0,1,17832,14804,1
101356886,3,62,0,0,0,1,12407,10422,0
101356886,16,87,0,0,0,1,14656,13034,0
101356886,24,74,0,0,0,1,28747,21050,1
101356886,10,34,0,0,0,1,29104,22321,0
101356886,14,74,0,0,0,1,20394,17146,1
101356886,25,86,0,0,0,1,25496,18520,1
101356886,11,74,0,0,0,1,9169,9010,1
101356886,4,11,0,0,0,1,8488,9322,0
101356886,15,90,0,0,0,1,27964,21247,1
101356886,20,90,0,0,0,1,25335,20105,1
101356886,3,86,0,0,0,1,7465,5481,0
101356886,13,14,0,0,0,1,30792,18778,1
101356886,19,90,0,0,0,1,32669,27883,1
101356886,4,80,0,0,0,2,16437,13691,0
101356886,9,90,0,0,0,1,18285,15920,1
101356886,4,75,0,0,0,1,15012,10686,0
101356886,16,22,0,0,0,1,13225,10010,0
101356886,18,5,0,0,0,1,23113,15392,1
101356886,11,87,0,0,0,1,10612,7074,0
101356886,24,30,0,0,0,1,18986,13502,0
101356886,5,47,0,0,0,1,32907,20003,0
101356886,16,5,0,0,0,1,13252,10319,1
101356886,8,20,0,0,0,1,8982,6327,0
101356886,11,90,0,0,0,1,17633,14982,1
101356886,7,59,0,0,0,1,27292,20065,1
101356886,19,14,0,0,0,1,20128,15284,0
101356886,5,59,0,0,0,1,16308,16565,1
101356886,16,16,0,0,0,1,13206,12608,1
101356886,21,5,0,0,0,1,23227,14080,1
101356886,16,31,0,0,0,1,18186,12802,1
101356886,25,5,0,0,0,1,19394,12197,0
101356886,2,90,0,0,0,1,6556,6282,0
